PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1426,PETSANA,28.456133,N/A,N/A,-27.793822,3580,101 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1431,PETSANA,28.455909,N/A,N/A,-27.794611,3600,102 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1430,PETSANA,28.456552,N/A,N/A,-27.794227,3605,102 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1432,PETSANA,28.454511,N/A,N/A,-27.794934,3542,130 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1429,PETSANA,28.456638,N/A,N/A,-27.794066,3547,102 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1435,PETSANA,28.456179,N/A,N/A,-27.795168,3620,100 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1434,PETSANA,28.457299,N/A,N/A,-27.794499,3628,100 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1436,PETSANA,28.455291,N/A,N/A,-27.795402,3758,100 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1437,PETSANA,28.455482,N/A,N/A,-27.796104,3761,96 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1515,PETSANA,28.458598,N/A,N/A,-27.796899,3723,94 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1509,PETSANA,28.457671,N/A,N/A,-27.797462,3730,94 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1513,PETSANA,28.456912,N/A,N/A,-27.797915,3777,94 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1555,PETSANA,28.455650,N/A,N/A,-27.796344,3763,96 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1512,PETSANA,28.456439,N/A,N/A,-27.797376,3772,96 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1442,PETSANA,28.457103,N/A,N/A,-27.795998,3685,98 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1443,PETSANA,28.457599,N/A,N/A,-27.796104,3688,98 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1444,PETSANA,28.457987,N/A,N/A,-27.795884,3653,99 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1506,PETSANA,28.456249,N/A,N/A,-27.795989,3705,97 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1507,PETSANA,28.456707,N/A,N/A,-27.796588,3711,97 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1508,PETSANA,28.457772,N/A,N/A,-27.796766,3717,97 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1510,PETSANA,28.457517,N/A,N/A,-27.797290,3731,95 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1511,PETSANA,28.456793,N/A,N/A,-27.797135,3736,95 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1514,PETSANA,28.456672,N/A,N/A,-27.798066,3777,94 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1547,PETSANA,28.454619,N/A,N/A,-27.798990,3243,92 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1545,PETSANA,28.454838,N/A,N/A,-27.799276,3246,92 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1546,PETSANA,28.455394,N/A,N/A,-27.800003,3252,92 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1551,PETSANA,28.455235,N/A,N/A,-27.798246,3233,92 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1549,PETSANA,28.454426,N/A,N/A,-27.798735,3240,92 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1550,PETSANA,28.455800,N/A,N/A,-27.798701,3293,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1554,PETSANA,28.456573,N/A,N/A,-27.799607,3300,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1518,PETSANA,28.457393,N/A,N/A,-27.798492,3367,84 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1517,PETSANA,28.458511,N/A,N/A,-27.797814,3375,84 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1521,PETSANA,28.458792,N/A,N/A,-27.798191,3376,85 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1522,PETSANA,28.457692,N/A,N/A,-27.798903,3385,85 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1534,PETSANA,28.457771,N/A,N/A,-27.799179,3388,85 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1520,PETSANA,28.459412,N/A,N/A,-27.797816,3490,85 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1553,PETSANA,28.456325,N/A,N/A,-27.798285,3328,130 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1519,PETSANA,28.456798,N/A,N/A,-27.798902,3334,130 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1542,PETSANA,28.457101,N/A,N/A,-27.799299,3337,130 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1552,PETSANA,28.455968,N/A,N/A,-27.797819,3228,92 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1537,PETSANA,28.457484,N/A,N/A,-27.800604,3254,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1539,PETSANA,28.456032,N/A,N/A,-27.800961,3254,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1543,PETSANA,28.456000,N/A,N/A,-27.799801,3261,91 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1540,PETSANA,28.456210,N/A,N/A,-27.800336,3266,91 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1541,PETSANA,28.456706,N/A,N/A,-27.800224,3271,91 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1538,PETSANA,28.457298,N/A,N/A,-27.800092,3272,91 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1544,PETSANA,28.455397,N/A,N/A,-27.799002,3255,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1536,PETSANA,28.458100,N/A,N/A,-27.800502,3514,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1533,PETSANA,28.458676,N/A,N/A,-27.800368,3516,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1532,PETSANA,28.459484,N/A,N/A,-27.799879,3522,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1527,PETSANA,28.459965,N/A,N/A,-27.799591,3525,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1525,PETSANA,28.459290,N/A,N/A,-27.798708,3433,88 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1523,PETSANA,28.457994,N/A,N/A,-27.799377,3423,86 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1524,PETSANA,28.458208,N/A,N/A,-27.799309,3424,86 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1526,PETSANA,28.459594,N/A,N/A,-27.799105,3456,87 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1531,PETSANA,28.458425,N/A,N/A,-27.799832,3447,87 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1528,PETSANA,28.460190,N/A,N/A,-27.799451,3496,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1529,PETSANA,28.460482,N/A,N/A,-27.799274,3499,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1530,PETSANA,28.460123,N/A,N/A,-27.798786,3476,84 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1489,PETSANA,28.456596,N/A,N/A,-27.801486,2769,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1487,PETSANA,28.457711,N/A,N/A,-27.801236,2777,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1488,PETSANA,28.455798,N/A,N/A,-27.801665,2797,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1485,PETSANA,28.458704,N/A,N/A,-27.801014,2936,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1484,PETSANA,28.459275,N/A,N/A,-27.800769,2940,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1483,PETSANA,28.459706,N/A,N/A,-27.800509,2943,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1482,PETSANA,28.460460,N/A,N/A,-27.800048,2947,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1450,PETSANA,28.461198,N/A,N/A,-27.799597,2950,30 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1486,PETSANA,28.458301,N/A,N/A,-27.801104,2780,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1504,PETSANA,28.459082,N/A,N/A,-27.803521,3147,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1505,PETSANA,28.459675,N/A,N/A,-27.803929,3148,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1501,PETSANA,28.458772,N/A,N/A,-27.802706,2896,75 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1477,PETSANA,28.460259,N/A,N/A,-27.803898,2910,67 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1478,PETSANA,28.459811,N/A,N/A,-27.803589,2910,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1479,PETSANA,28.459334,N/A,N/A,-27.803260,2910,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1480,PETSANA,28.459051,N/A,N/A,-27.802288,2926,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1481,PETSANA,28.458885,N/A,N/A,-27.801704,2931,76 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1493,PETSANA,28.458391,N/A,N/A,-27.801564,2781,73 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1492,PETSANA,28.457798,N/A,N/A,-27.801695,2784,73 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1491,PETSANA,28.456684,N/A,N/A,-27.801945,2792,73 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1490,PETSANA,28.455826,N/A,N/A,-27.802138,2797,73 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1497,PETSANA,28.455949,N/A,N/A,-27.802573,2798,73 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1502,PETSANA,28.458899,N/A,N/A,-27.803196,2896,64 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1503,PETSANA,28.457133,N/A,N/A,-27.803590,2904,64 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1499,PETSANA,28.456197,N/A,N/A,-27.803293,2804,73 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1500,PETSANA,28.457593,N/A,N/A,-27.802975,2892,75 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1495,PETSANA,28.457293,N/A,N/A,-27.802476,2860,74 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1494,PETSANA,28.458592,N/A,N/A,-27.802177,2867,74 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1560,PETSANA,28.453047,N/A,N/A,-27.802890,2683,70 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1561,PETSANA,28.453192,N/A,N/A,-27.803402,2687,70 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1564,PETSANA,28.453385,N/A,N/A,-27.803954,2691,70 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,GOOD,360,1,IN USE,M1559,PETSANA,28.453889,N/A,N/A,-27.802665,2700,70 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
